COU,Country,PER,Periods,IND,Indicator,GEN,Gender,AGE,Age Group,VAL,Value,Value,Flag Codes,Flags
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,5.1,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.2,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,80.8,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,78.4,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,83.3,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,88.3,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,86.3,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,90.2,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.5,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,80,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,85,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,5.6,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.3,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,6.9,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,6.8,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,5.2,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,8.4,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,10.3,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,8.5,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,12.2,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,77.7,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,75.3,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,80.1,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,82.5,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,80,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,85,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,83.4,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.2,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,85.7,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,5.4,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.4,,
CAN,Canada,TIME13,2013,COSKCOST,Consultation skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,6.3,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,5.6,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.6,,
CAN,Canada,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,6.6,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.5,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,7.3,,
CAN,Canada,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,9.7,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,79.3,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,77.6,,
CAN,Canada,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,81,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,85.4,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,83.8,,
CAN,Canada,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,86.9,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,83,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.3,,
CAN,Canada,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,T,Total,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,84.7,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,8.3,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.7,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,13.8,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,7.6,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,2.5,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,12.6,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,6,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,1.1,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,10.9,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,42.8,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,30.6,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,54.9,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,79.4,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,71.3,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,87.5,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,87.9,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,81.5,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,94.3,,
FRA,France,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,79.5,,
FRA,France,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,71.4,,
FRA,France,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,M,Male,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,87.6,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,9.6,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,4.3,,
FRA,France,TIME13,2013,COSKCOST,Consultation skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,14.9,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,11.4,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,6,,
FRA,France,TIME13,2013,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,16.9,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,9.4,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,3.8,,
FRA,France,TIME13,2013,PMSKCOST,Prescribed medicines skipped due to costs,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,15.1,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,55.9,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,45.7,,
FRA,France,TIME13,2013,WAITGEAP,Waiting time of more than four weeks for getting an appointment with a specialist,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,66,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,80.4,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,73.4,,
FRA,France,TIME13,2013,RHPTIPAT,Patients reporting having spent enough time with their regular doctor during the consultation,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,87.4,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,79.5,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,71.4,,
FRA,France,TIME13,2013,RHPEXCLA,Patients reporting having received easy-to-understand explanations by their regular doctor,F,Female,TOTAL_16,16 years and over,UP_CI,Upper confidence interval,87.6,,
FRA,France,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,AS_STD_RATE_CPAT,Age-sex standardised rate per 100 patients,78,,
FRA,France,TIME13,2013,RHPIPDEC,Patients reporting having been involved in decisions about care or treatment by their regular doctor,F,Female,TOTAL_16,16 years and over,LOW_CI,Lower confidence interval,70.2,,
