HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",HUN,Hungary,2014,2014,USD,US Dollar,0,Units,2010,2010,31.869,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",HUN,Hungary,2015,2015,USD,US Dollar,0,Units,2010,2010,34.55,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",HUN,Hungary,2016,2016,USD,US Dollar,0,Units,2010,2010,42.899,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2003,2003,USD,US Dollar,0,Units,2010,2010,899.678,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2004,2004,USD,US Dollar,0,Units,2010,2010,936.423,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2005,2005,USD,US Dollar,0,Units,2010,2010,929.144,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2006,2006,USD,US Dollar,0,Units,2010,2010,947.17,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2007,2007,USD,US Dollar,0,Units,2010,2010,930.564,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2008,2008,USD,US Dollar,0,Units,2010,2010,1007.34,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2009,2009,USD,US Dollar,0,Units,2010,2010,1064.162,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2010,2010,USD,US Dollar,0,Units,2010,2010,1140.814,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2011,2011,USD,US Dollar,0,Units,2010,2010,1149.428,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2012,2012,USD,US Dollar,0,Units,2010,2010,1177.406,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2013,2013,USD,US Dollar,0,Units,2010,2010,1231.899,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2014,2014,USD,US Dollar,0,Units,2010,2010,1228.657,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2015,2015,USD,US Dollar,0,Units,2010,2010,1262.749,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2016,2016,USD,US Dollar,0,Units,2010,2010,1279.708,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2017,2017,USD,US Dollar,0,Units,2010,2010,1291.388,P,Provisional value
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2002,2002,USD,US Dollar,0,Units,2010,2010,0.03,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2003,2003,USD,US Dollar,0,Units,2010,2010,0.13,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2004,2004,USD,US Dollar,0,Units,2010,2010,0.398,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2005,2005,USD,US Dollar,0,Units,2010,2010,1.548,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2006,2006,USD,US Dollar,0,Units,2010,2010,2.651,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2007,2007,USD,US Dollar,0,Units,2010,2010,2.144,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2009,2009,USD,US Dollar,0,Units,2010,2010,6.954,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2010,2010,USD,US Dollar,0,Units,2010,2010,10.715,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2011,2011,USD,US Dollar,0,Units,2010,2010,19.699,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2012,2012,USD,US Dollar,0,Units,2010,2010,25.377,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2013,2013,USD,US Dollar,0,Units,2010,2010,32.803,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2014,2014,USD,US Dollar,0,Units,2010,2010,46.592,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2015,2015,USD,US Dollar,0,Units,2010,2010,58.929,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2016,2016,USD,US Dollar,0,Units,2010,2010,61.749,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2000,2000,USD,US Dollar,0,Units,2010,2010,127.807,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2001,2001,USD,US Dollar,0,Units,2010,2010,142.072,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2002,2002,USD,US Dollar,0,Units,2010,2010,157.511,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2003,2003,USD,US Dollar,0,Units,2010,2010,151.848,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2004,2004,USD,US Dollar,0,Units,2010,2010,165.675,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2005,2005,USD,US Dollar,0,Units,2010,2010,155.466,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2006,2006,USD,US Dollar,0,Units,2010,2010,152.413,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2007,2007,USD,US Dollar,0,Units,2010,2010,150.896,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2009,2009,USD,US Dollar,0,Units,2010,2010,148.723,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2010,2010,USD,US Dollar,0,Units,2010,2010,140.916,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2011,2011,USD,US Dollar,0,Units,2010,2010,114.535,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2012,2012,USD,US Dollar,0,Units,2010,2010,110.855,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2013,2013,USD,US Dollar,0,Units,2010,2010,103.299,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2014,2014,USD,US Dollar,0,Units,2010,2010,101.369,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2015,2015,USD,US Dollar,0,Units,2010,2010,99.241,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LUX,Luxembourg,2016,2016,USD,US Dollar,0,Units,2010,2010,102.599,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2005,2005,USD,US Dollar,0,Units,2010,2010,5.412,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2006,2006,USD,US Dollar,0,Units,2010,2010,2.117,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2007,2007,USD,US Dollar,0,Units,2010,2010,0.019,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2008,2008,USD,US Dollar,0,Units,2010,2010,0.262,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2009,2009,USD,US Dollar,0,Units,2010,2010,0.054,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2010,2010,USD,US Dollar,0,Units,2010,2010,0.058,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2011,2011,USD,US Dollar,0,Units,2010,2010,0.052,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2012,2012,USD,US Dollar,0,Units,2010,2010,0.046,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2013,2013,USD,US Dollar,0,Units,2010,2010,3.919,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2014,2014,USD,US Dollar,0,Units,2010,2010,2.854,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2015,2015,USD,US Dollar,0,Units,2010,2010,4.764,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",LVA,Latvia,2016,2016,USD,US Dollar,0,Units,2010,2010,6.025,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2003,2003,USD,US Dollar,0,Units,2010,2010,55.584,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",NLD,Netherlands,2004,2004,USD,US Dollar,0,Units,2010,2010,60.016,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2003,2003,USD,US Dollar,0,Units,2010,2010,108.931,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2004,2004,USD,US Dollar,0,Units,2010,2010,107.185,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2005,2005,USD,US Dollar,0,Units,2010,2010,106.694,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2006,2006,USD,US Dollar,0,Units,2010,2010,108.358,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2007,2007,USD,US Dollar,0,Units,2010,2010,111.137,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2008,2008,USD,US Dollar,0,Units,2010,2010,77.681,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2009,2009,USD,US Dollar,0,Units,2010,2010,73.686,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2010,2010,USD,US Dollar,0,Units,2010,2010,80.652,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2011,2011,USD,US Dollar,0,Units,2010,2010,82.118,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2012,2012,USD,US Dollar,0,Units,2010,2010,92.456,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2013,2013,USD,US Dollar,0,Units,2010,2010,96.405,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2014,2014,USD,US Dollar,0,Units,2010,2010,103.532,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2015,2015,USD,US Dollar,0,Units,2010,2010,138.366,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",MEX,Mexico,2016,2016,USD,US Dollar,0,Units,2010,2010,153.926,B,Break
